entry_id,period,doc_ref,source,memo,account_id,debit,credit
JE-2025-03-06,2025-03,2025-03-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,651348.35
JE-2025-03-07,2025-03,2025-03-ap_bill,ap_bill,AP payments,2000,624989.17,0.00
JE-2025-03-07,2025-03,2025-03-ap_bill,ap_bill,AP payments,1000,0.00,624989.17
JE-2025-03-08,2025-03,2025-03-depreciation,depreciation,Depreciation & amortization,6900,25880.33,0.00
JE-2025-03-08,2025-03,2025-03-depreciation,depreciation,Depreciation & amortization,1500,0.00,25880.33
JE-2025-03-09,2025-03,2025-03-manual,manual,Stock-based compensation (ASC 718),6950,240819.22,0.00
JE-2025-03-09,2025-03,2025-03-manual,manual,Stock-based compensation (ASC 718),3000,0.00,240819.22
JE-2025-03-10,2025-03,2025-03-manual,manual,Operating lease (ASC 842),1600,47000.00,0.00
JE-2025-03-10,2025-03,2025-03-manual,manual,Operating lease (ASC 842),2200,0.00,47000.00
JE-2025-03-11,2025-03,2025-03-manual,manual,Capital expenditures,1500,40100.00,0.00
JE-2025-03-11,2025-03,2025-03-manual,manual,Capital expenditures,1000,0.00,40100.00
JE-2025-03-12,2025-03,2025-03-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,22710.09,0.00
JE-2025-03-12,2025-03,2025-03-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,22710.09
JE-2025-03-13,2025-03,2025-03-manual,manual,Interest income,1000,11710.54,0.00
JE-2025-03-13,2025-03,2025-03-manual,manual,Interest income,7000,0.00,11710.54
JE-2025-03-14,2025-03,2025-03-manual,manual,Series B financing,1000,20000000.00,0.00
JE-2025-03-14,2025-03,2025-03-manual,manual,Series B financing,3000,0.00,20000000.00
JE-2025-04-00,2025-04,2025-04-invoice,invoice,Subscription revenue recognized,2100,822137.50,0.00
JE-2025-04-00,2025-04,2025-04-invoice,invoice,Subscription revenue recognized,4000,0.00,822137.50
JE-2025-04-01,2025-04,2025-04-invoice,invoice,Subscription billed (annual upfront),1100,895800.00,0.00
JE-2025-04-01,2025-04,2025-04-invoice,invoice,Subscription billed (annual upfront),2100,0.00,895800.00
JE-2025-04-02,2025-04,2025-04-invoice,invoice,Services revenue recognized (% complete),1200,252820.33,0.00
JE-2025-04-02,2025-04,2025-04-invoice,invoice,Services revenue recognized (% complete),4100,0.00,252820.33
JE-2025-04-03,2025-04,2025-04-invoice,invoice,Services billed,1100,252000.00,0.00
JE-2025-04-03,2025-04,2025-04-invoice,invoice,Services billed,1200,0.00,252000.00
JE-2025-04-04,2025-04,2025-04-invoice,invoice,Customer collections,1000,1086196.23,0.00
JE-2025-04-04,2025-04,2025-04-invoice,invoice,Customer collections,1100,0.00,1086196.23
JE-2025-04-05,2025-04,2025-04-payroll,payroll,Payroll,5000,134737.71,0.00
JE-2025-04-05,2025-04,2025-04-payroll,payroll,Payroll,6000,716668.42,0.00
JE-2025-04-05,2025-04,2025-04-payroll,payroll,Payroll,1000,0.00,851406.13
JE-2025-04-06,2025-04,2025-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,202968.46,0.00
JE-2025-04-06,2025-04,2025-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,187309.35,0.00
JE-2025-04-06,2025-04,2025-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,150494.10,0.00
JE-2025-04-06,2025-04,2025-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,29200.00,0.00
JE-2025-04-06,2025-04,2025-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,24309.00,0.00
JE-2025-04-06,2025-04,2025-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,14600.00,0.00
JE-2025-04-06,2025-04,2025-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,19491.00,0.00
JE-2025-04-06,2025-04,2025-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,34091.00,0.00
JE-2025-04-06,2025-04,2025-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,10749.58,0.00
JE-2025-04-06,2025-04,2025-04-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,673212.48
JE-2025-04-07,2025-04,2025-04-ap_bill,ap_bill,AP payments,2000,647476.29,0.00
JE-2025-04-07,2025-04,2025-04-ap_bill,ap_bill,AP payments,1000,0.00,647476.29
JE-2025-04-08,2025-04,2025-04-depreciation,depreciation,Depreciation & amortization,6900,27040.00,0.00
JE-2025-04-08,2025-04,2025-04-depreciation,depreciation,Depreciation & amortization,1500,0.00,27040.00
JE-2025-04-09,2025-04,2025-04-manual,manual,Stock-based compensation (ASC 718),6950,248010.24,0.00
JE-2025-04-09,2025-04,2025-04-manual,manual,Stock-based compensation (ASC 718),3000,0.00,248010.24
JE-2025-04-10,2025-04,2025-04-manual,manual,Operating lease (ASC 842),1600,34000.00,0.00
JE-2025-04-10,2025-04,2025-04-manual,manual,Operating lease (ASC 842),2200,0.00,34000.00
JE-2025-04-11,2025-04,2025-04-manual,manual,Capital expenditures,1500,34790.00,0.00
JE-2025-04-11,2025-04,2025-04-manual,manual,Capital expenditures,1000,0.00,34790.00
JE-2025-04-12,2025-04,2025-04-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,23015.77,0.00
JE-2025-04-12,2025-04,2025-04-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,23015.77
JE-2025-04-13,2025-04,2025-04-manual,manual,Interest income,1000,76039.50,0.00
JE-2025-04-13,2025-04,2025-04-manual,manual,Interest income,7000,0.00,76039.50
JE-2025-05-00,2025-05,2025-05-invoice,invoice,Subscription revenue recognized,2100,863670.83,0.00
JE-2025-05-00,2025-05,2025-05-invoice,invoice,Subscription revenue recognized,4000,0.00,863670.83
JE-2025-05-01,2025-05,2025-05-invoice,invoice,Subscription billed (annual upfront),1100,867216.67,0.00
JE-2025-05-01,2025-05,2025-05-invoice,invoice,Subscription billed (annual upfront),2100,0.00,867216.67
JE-2025-05-02,2025-05,2025-05-invoice,invoice,Services revenue recognized (% complete),1200,252656.72,0.00
JE-2025-05-02,2025-05,2025-05-invoice,invoice,Services revenue recognized (% complete),4100,0.00,252656.72
JE-2025-05-03,2025-05,2025-05-invoice,invoice,Services billed,1100,252820.33,0.00
JE-2025-05-03,2025-05,2025-05-invoice,invoice,Services billed,1200,0.00,252820.33
JE-2025-05-04,2025-05,2025-05-invoice,invoice,Customer collections,1000,1040519.60,0.00
JE-2025-05-04,2025-05,2025-05-invoice,invoice,Customer collections,1100,0.00,1040519.60
JE-2025-05-05,2025-05,2025-05-payroll,payroll,Payroll,5000,134753.46,0.00
JE-2025-05-05,2025-05,2025-05-payroll,payroll,Payroll,6000,759468.33,0.00
JE-2025-05-05,2025-05,2025-05-payroll,payroll,Payroll,1000,0.00,894221.79
JE-2025-05-06,2025-05,2025-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,209988.22,0.00
JE-2025-05-06,2025-05,2025-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,196728.79,0.00
JE-2025-05-06,2025-05,2025-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,156285.86,0.00
JE-2025-05-06,2025-05,2025-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,30800.00,0.00
JE-2025-05-06,2025-05,2025-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,25641.00,0.00
JE-2025-05-06,2025-05,2025-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,15400.00,0.00
JE-2025-05-06,2025-05,2025-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,20559.00,0.00
JE-2025-05-06,2025-05,2025-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,35959.00,0.00
JE-2025-05-06,2025-05,2025-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,11163.28,0.00
JE-2025-05-06,2025-05,2025-05-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,702525.15
JE-2025-05-07,2025-05,2025-05-ap_bill,ap_bill,AP payments,2000,676489.77,0.00
JE-2025-05-07,2025-05,2025-05-ap_bill,ap_bill,AP payments,1000,0.00,676489.77
JE-2025-05-08,2025-05,2025-05-depreciation,depreciation,Depreciation & amortization,6900,28430.33,0.00
JE-2025-05-08,2025-05,2025-05-depreciation,depreciation,Depreciation & amortization,1500,0.00,28430.33
JE-2025-05-09,2025-05,2025-05-manual,manual,Stock-based compensation (ASC 718),6950,257305.24,0.00
JE-2025-05-09,2025-05,2025-05-manual,manual,Stock-based compensation (ASC 718),3000,0.00,257305.24
JE-2025-05-10,2025-05,2025-05-manual,manual,Operating lease (ASC 842),1600,46000.00,0.00
JE-2025-05-10,2025-05,2025-05-manual,manual,Operating lease (ASC 842),2200,0.00,46000.00
JE-2025-05-11,2025-05,2025-05-manual,manual,Capital expenditures,1500,41710.00,0.00
JE-2025-05-11,2025-05,2025-05-manual,manual,Capital expenditures,1000,0.00,41710.00
JE-2025-05-12,2025-05,2025-05-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,23267.97,0.00
JE-2025-05-12,2025-05,2025-05-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,23267.97
JE-2025-05-13,2025-05,2025-05-manual,manual,Interest income,1000,74724.66,0.00
JE-2025-05-13,2025-05,2025-05-manual,manual,Interest income,7000,0.00,74724.66
JE-2025-06-00,2025-06,2025-06-invoice,invoice,Subscription revenue recognized,2100,920220.83,0.00
JE-2025-06-00,2025-06,2025-06-invoice,invoice,Subscription revenue recognized,4000,0.00,920220.83
JE-2025-06-01,2025-06,2025-06-invoice,invoice,Subscription billed (annual upfront),1100,841625.00,0.00
JE-2025-06-01,2025-06,2025-06-invoice,invoice,Subscription billed (annual upfront),2100,0.00,841625.00
JE-2025-06-02,2025-06,2025-06-invoice,invoice,Services revenue recognized (% complete),1200,268589.01,0.00
JE-2025-06-02,2025-06,2025-06-invoice,invoice,Services revenue recognized (% complete),4100,0.00,268589.01
JE-2025-06-03,2025-06,2025-06-invoice,invoice,Services billed,1100,252656.72,0.00
JE-2025-06-03,2025-06,2025-06-invoice,invoice,Services billed,1200,0.00,252656.72
JE-2025-06-04,2025-06,2025-06-invoice,invoice,Customer collections,1000,1009153.84,0.00
JE-2025-06-04,2025-06,2025-06-invoice,invoice,Customer collections,1100,0.00,1009153.84
JE-2025-06-05,2025-06,2025-06-payroll,payroll,Payroll,5000,146124.08,0.00
JE-2025-06-05,2025-06,2025-06-payroll,payroll,Payroll,6000,780952.75,0.00
JE-2025-06-05,2025-06,2025-06-payroll,payroll,Payroll,1000,0.00,927076.83
JE-2025-06-06,2025-06,2025-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,223584.79,0.00
JE-2025-06-06,2025-06,2025-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,203956.90,0.00
JE-2025-06-06,2025-06,2025-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,166433.38,0.00
JE-2025-06-06,2025-06,2025-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,32000.00,0.00
JE-2025-06-06,2025-06,2025-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,26640.00,0.00
JE-2025-06-06,2025-06,2025-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,16000.00,0.00
JE-2025-06-06,2025-06,2025-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,21360.00,0.00
JE-2025-06-06,2025-06,2025-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,37360.00,0.00
JE-2025-06-06,2025-06,2025-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,11888.10,0.00
JE-2025-06-06,2025-06,2025-06-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,739223.17
JE-2025-06-07,2025-06,2025-06-ap_bill,ap_bill,AP payments,2000,711508.19,0.00
JE-2025-06-07,2025-06,2025-06-ap_bill,ap_bill,AP payments,1000,0.00,711508.19
JE-2025-06-08,2025-06,2025-06-depreciation,depreciation,Depreciation & amortization,6900,29643.67,0.00
JE-2025-06-08,2025-06,2025-06-depreciation,depreciation,Depreciation & amortization,1500,0.00,29643.67
JE-2025-06-09,2025-06,2025-06-manual,manual,Stock-based compensation (ASC 718),6950,263003.26,0.00
JE-2025-06-09,2025-06,2025-06-manual,manual,Stock-based compensation (ASC 718),3000,0.00,263003.26
JE-2025-06-10,2025-06,2025-06-manual,manual,Operating lease (ASC 842),1600,35000.00,0.00
JE-2025-06-10,2025-06,2025-06-manual,manual,Operating lease (ASC 842),2200,0.00,35000.00
JE-2025-06-11,2025-06,2025-06-manual,manual,Capital expenditures,1500,36400.00,0.00
JE-2025-06-11,2025-06,2025-06-manual,manual,Capital expenditures,1000,0.00,36400.00
JE-2025-06-12,2025-06,2025-06-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,24688.57,0.00
JE-2025-06-12,2025-06,2025-06-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,24688.57
JE-2025-06-13,2025-06,2025-06-manual,manual,Interest income,1000,72989.84,0.00
JE-2025-06-13,2025-06,2025-06-manual,manual,Interest income,7000,0.00,72989.84
JE-2025-07-00,2025-07,2025-07-invoice,invoice,Subscription revenue recognized,2100,945358.33,0.00
JE-2025-07-00,2025-07,2025-07-invoice,invoice,Subscription revenue recognized,4000,0.00,945358.33
JE-2025-07-01,2025-07,2025-07-invoice,invoice,Subscription billed (annual upfront),1100,635250.00,0.00
JE-2025-07-01,2025-07,2025-07-invoice,invoice,Subscription billed (annual upfront),2100,0.00,635250.00
JE-2025-07-02,2025-07,2025-07-invoice,invoice,Services revenue recognized (% complete),1200,189476.88,0.00
JE-2025-07-02,2025-07,2025-07-invoice,invoice,Services revenue recognized (% complete),4100,0.00,189476.88
JE-2025-07-03,2025-07,2025-07-invoice,invoice,Services billed,1100,268589.01,0.00
JE-2025-07-03,2025-07,2025-07-invoice,invoice,Services billed,1200,0.00,268589.01
JE-2025-07-04,2025-07,2025-07-invoice,invoice,Customer collections,1000,857821.18,0.00
JE-2025-07-04,2025-07,2025-07-invoice,invoice,Customer collections,1100,0.00,857821.18
JE-2025-07-05,2025-07,2025-07-payroll,payroll,Payroll,5000,146124.08,0.00
JE-2025-07-05,2025-07,2025-07-payroll,payroll,Payroll,6000,796434.29,0.00
JE-2025-07-05,2025-07,2025-07-payroll,payroll,Payroll,1000,0.00,942558.37
JE-2025-07-06,2025-07,2025-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,208080.14,0.00
JE-2025-07-06,2025-07,2025-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,207362.84,0.00
JE-2025-07-06,2025-07,2025-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,158876.93,0.00
JE-2025-07-06,2025-07,2025-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,32400.00,0.00
JE-2025-07-06,2025-07,2025-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,26973.00,0.00
JE-2025-07-06,2025-07,2025-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,16200.00,0.00
JE-2025-07-06,2025-07,2025-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,21627.00,0.00
JE-2025-07-06,2025-07,2025-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,37827.00,0.00
JE-2025-07-06,2025-07,2025-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,11348.35,0.00
JE-2025-07-06,2025-07,2025-07-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,720695.26
JE-2025-07-07,2025-07,2025-07-ap_bill,ap_bill,AP payments,2000,694652.77,0.00
JE-2025-07-07,2025-07,2025-07-ap_bill,ap_bill,AP payments,1000,0.00,694652.77
JE-2025-07-08,2025-07,2025-07-depreciation,depreciation,Depreciation & amortization,6900,30464.67,0.00
JE-2025-07-08,2025-07,2025-07-depreciation,depreciation,Depreciation & amortization,1500,0.00,30464.67
JE-2025-07-09,2025-07,2025-07-manual,manual,Stock-based compensation (ASC 718),6950,265194.84,0.00
JE-2025-07-09,2025-07,2025-07-manual,manual,Stock-based compensation (ASC 718),3000,0.00,265194.84
JE-2025-07-10,2025-07,2025-07-manual,manual,Operating lease (ASC 842),1600,12000.00,0.00
JE-2025-07-10,2025-07,2025-07-manual,manual,Operating lease (ASC 842),2200,0.00,12000.00
JE-2025-07-11,2025-07,2025-07-manual,manual,Capital expenditures,1500,24630.00,0.00
JE-2025-07-11,2025-07,2025-07-manual,manual,Capital expenditures,1000,0.00,24630.00
JE-2025-07-12,2025-07,2025-07-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,23914.22,0.00
JE-2025-07-12,2025-07,2025-07-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,23914.22
JE-2025-07-13,2025-07,2025-07-manual,manual,Interest income,1000,70931.41,0.00
JE-2025-07-13,2025-07,2025-07-manual,manual,Interest income,7000,0.00,70931.41
JE-2025-08-00,2025-08,2025-08-invoice,invoice,Subscription revenue recognized,2100,1043475.00,0.00
JE-2025-08-00,2025-08,2025-08-invoice,invoice,Subscription revenue recognized,4000,0.00,1043475.00
JE-2025-08-01,2025-08,2025-08-invoice,invoice,Subscription billed (annual upfront),1100,1494400.00,0.00
JE-2025-08-01,2025-08,2025-08-invoice,invoice,Subscription billed (annual upfront),2100,0.00,1494400.00
JE-2025-08-02,2025-08,2025-08-invoice,invoice,Services revenue recognized (% complete),1200,277197.82,0.00
JE-2025-08-02,2025-08,2025-08-invoice,invoice,Services revenue recognized (% complete),4100,0.00,277197.82
JE-2025-08-03,2025-08,2025-08-invoice,invoice,Services billed,1100,189476.88,0.00
JE-2025-08-03,2025-08,2025-08-invoice,invoice,Services billed,1200,0.00,189476.88
JE-2025-08-04,2025-08,2025-08-invoice,invoice,Customer collections,1000,1521347.54,0.00
JE-2025-08-04,2025-08,2025-08-invoice,invoice,Customer collections,1100,0.00,1521347.54
JE-2025-08-05,2025-08,2025-08-payroll,payroll,Payroll,5000,146124.08,0.00
JE-2025-08-05,2025-08,2025-08-payroll,payroll,Payroll,6000,804897.67,0.00
JE-2025-08-05,2025-08,2025-08-payroll,payroll,Payroll,1000,0.00,951021.75
JE-2025-08-06,2025-08,2025-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,246690.21,0.00
JE-2025-08-06,2025-08,2025-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,209224.78,0.00
JE-2025-08-06,2025-08,2025-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,184894.20,0.00
JE-2025-08-06,2025-08,2025-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,32800.00,0.00
JE-2025-08-06,2025-08,2025-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,27306.00,0.00
JE-2025-08-06,2025-08,2025-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,16400.00,0.00
JE-2025-08-06,2025-08,2025-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,21894.00,0.00
JE-2025-08-06,2025-08,2025-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,38294.00,0.00
JE-2025-08-06,2025-08,2025-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,13206.73,0.00
JE-2025-08-06,2025-08,2025-08-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,790709.91
JE-2025-08-07,2025-08,2025-08-ap_bill,ap_bill,AP payments,2000,758655.61,0.00
JE-2025-08-07,2025-08,2025-08-ap_bill,ap_bill,AP payments,1000,0.00,758655.61
JE-2025-08-08,2025-08,2025-08-depreciation,depreciation,Depreciation & amortization,6900,31293.33,0.00
JE-2025-08-08,2025-08,2025-08-depreciation,depreciation,Depreciation & amortization,1500,0.00,31293.33
JE-2025-08-09,2025-08,2025-08-manual,manual,Stock-based compensation (ASC 718),6950,263987.63,0.00
JE-2025-08-09,2025-08,2025-08-manual,manual,Stock-based compensation (ASC 718),3000,0.00,263987.63
JE-2025-08-10,2025-08,2025-08-manual,manual,Operating lease (ASC 842),1600,11000.00,0.00
JE-2025-08-10,2025-08,2025-08-manual,manual,Operating lease (ASC 842),2200,0.00,11000.00
JE-2025-08-11,2025-08,2025-08-manual,manual,Capital expenditures,1500,24860.00,0.00
JE-2025-08-11,2025-08,2025-08-manual,manual,Capital expenditures,1000,0.00,24860.00
JE-2025-08-12,2025-08,2025-08-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,26799.87,0.00
JE-2025-08-12,2025-08,2025-08-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,26799.87
JE-2025-08-13,2025-08,2025-08-manual,manual,Interest income,1000,68408.07,0.00
JE-2025-08-13,2025-08,2025-08-manual,manual,Interest income,7000,0.00,68408.07
JE-2025-09-00,2025-09,2025-09-invoice,invoice,Subscription revenue recognized,2100,1089016.67,0.00
JE-2025-09-00,2025-09,2025-09-invoice,invoice,Subscription revenue recognized,4000,0.00,1089016.67
JE-2025-09-01,2025-09,2025-09-invoice,invoice,Subscription billed (annual upfront),1100,1628341.67,0.00
JE-2025-09-01,2025-09,2025-09-invoice,invoice,Subscription billed (annual upfront),2100,0.00,1628341.67
JE-2025-09-02,2025-09,2025-09-invoice,invoice,Services revenue recognized (% complete),1200,278842.57,0.00
JE-2025-09-02,2025-09,2025-09-invoice,invoice,Services revenue recognized (% complete),4100,0.00,278842.57
JE-2025-09-03,2025-09,2025-09-invoice,invoice,Services billed,1100,277197.82,0.00
JE-2025-09-03,2025-09,2025-09-invoice,invoice,Services billed,1200,0.00,277197.82
JE-2025-09-04,2025-09,2025-09-invoice,invoice,Customer collections,1000,1817163.05,0.00
JE-2025-09-04,2025-09,2025-09-invoice,invoice,Customer collections,1100,0.00,1817163.05
JE-2025-09-05,2025-09,2025-09-payroll,payroll,Payroll,5000,150107.42,0.00
JE-2025-09-05,2025-09,2025-09-payroll,payroll,Payroll,6000,804839.63,0.00
JE-2025-09-05,2025-09,2025-09-payroll,payroll,Payroll,1000,0.00,954947.04
JE-2025-09-06,2025-09,2025-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,254843.48,0.00
JE-2025-09-06,2025-09,2025-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,210088.35,0.00
JE-2025-09-06,2025-09,2025-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,191500.29,0.00
JE-2025-09-06,2025-09,2025-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,33200.00,0.00
JE-2025-09-06,2025-09,2025-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,27639.00,0.00
JE-2025-09-06,2025-09,2025-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,16600.00,0.00
JE-2025-09-06,2025-09,2025-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,22161.00,0.00
JE-2025-09-06,2025-09,2025-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,38761.00,0.00
JE-2025-09-06,2025-09,2025-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,13678.59,0.00
JE-2025-09-06,2025-09,2025-09-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,808471.71
JE-2025-09-07,2025-09,2025-09-ap_bill,ap_bill,AP payments,2000,778522.06,0.00
JE-2025-09-07,2025-09,2025-09-ap_bill,ap_bill,AP payments,1000,0.00,778522.06
JE-2025-09-08,2025-09,2025-09-depreciation,depreciation,Depreciation & amortization,6900,32129.67,0.00
JE-2025-09-08,2025-09,2025-09-depreciation,depreciation,Depreciation & amortization,1500,0.00,32129.67
JE-2025-09-09,2025-09,2025-09-manual,manual,Stock-based compensation (ASC 718),6950,263085.74,0.00
JE-2025-09-09,2025-09,2025-09-manual,manual,Stock-based compensation (ASC 718),3000,0.00,263085.74
JE-2025-09-10,2025-09,2025-09-manual,manual,Operating lease (ASC 842),1600,12000.00,0.00
JE-2025-09-10,2025-09,2025-09-manual,manual,Operating lease (ASC 842),2200,0.00,12000.00
JE-2025-09-11,2025-09,2025-09-manual,manual,Capital expenditures,1500,25090.00,0.00
JE-2025-09-11,2025-09,2025-09-manual,manual,Capital expenditures,1000,0.00,25090.00
JE-2025-09-12,2025-09,2025-09-prepaid_amort,prepaid_amort,Prepaid expense movement,1300,25513.74,0.00
JE-2025-09-12,2025-09,2025-09-prepaid_amort,prepaid_amort,Prepaid expense movement,1000,0.00,25513.74
JE-2025-09-13,2025-09,2025-09-manual,manual,Interest income,1000,67836.13,0.00
JE-2025-09-13,2025-09,2025-09-manual,manual,Interest income,7000,0.00,67836.13
JE-2025-10-00,2025-10,2025-10-invoice,invoice,Subscription revenue recognized,2100,1136945.83,0.00
JE-2025-10-00,2025-10,2025-10-invoice,invoice,Subscription revenue recognized,4000,0.00,1136945.83
JE-2025-10-01,2025-10,2025-10-invoice,invoice,Subscription billed (annual upfront),1100,1162787.50,0.00
JE-2025-10-01,2025-10,2025-10-invoice,invoice,Subscription billed (annual upfront),2100,0.00,1162787.50
JE-2025-10-02,2025-10,2025-10-invoice,invoice,Services revenue recognized (% complete),1200,234166.67,0.00
JE-2025-10-02,2025-10,2025-10-invoice,invoice,Services revenue recognized (% complete),4100,0.00,234166.67
JE-2025-10-03,2025-10,2025-10-invoice,invoice,Services billed,1100,278842.57,0.00
JE-2025-10-03,2025-10,2025-10-invoice,invoice,Services billed,1200,0.00,278842.57
JE-2025-10-04,2025-10,2025-10-invoice,invoice,Customer collections,1000,1346458.56,0.00
JE-2025-10-04,2025-10,2025-10-invoice,invoice,Customer collections,1100,0.00,1346458.56
JE-2025-10-05,2025-10,2025-10-payroll,payroll,Payroll,5000,150107.42,0.00
JE-2025-10-05,2025-10,2025-10-payroll,payroll,Payroll,6000,833520.75,0.00
JE-2025-10-05,2025-10,2025-10-payroll,payroll,Payroll,1000,0.00,983628.17
JE-2025-10-06,2025-10,2025-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),5100,251822.46,0.00
JE-2025-10-06,2025-10,2025-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6100,216398.20,0.00
JE-2025-10-06,2025-10,2025-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6200,191955.75,0.00
JE-2025-10-06,2025-10,2025-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6300,34000.00,0.00
JE-2025-10-06,2025-10,2025-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6400,28305.00,0.00
JE-2025-10-06,2025-10,2025-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6500,17000.00,0.00
JE-2025-10-06,2025-10,2025-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6600,22695.00,0.00
JE-2025-10-06,2025-10,2025-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6700,39695.00,0.00
JE-2025-10-06,2025-10,2025-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),6800,13711.12,0.00
JE-2025-10-06,2025-10,2025-10-ap_bill,ap_bill,Vendor bills (CoR + OpEx),2000,0.00,815582.53
JE-2025-10-07,2025-10,2025-10-ap_bill,ap_bill,AP payments,2000,787643.06,0.00
JE-2025-10-07,2025-10,2025-10-ap_bill,ap_bill,AP payments,1000,0.00,787643.06
JE-2025-10-08,2025-10,2025-10-depreciation,depreciation,Depreciation & amortization,6900,33181.33,0.00
JE-2025-10-08,2025-10,2025-10-depreciation,depreciation,Depreciation & amortization,1500,0.00,33181.33
JE-2025-10-09,2025-10,2025-10-manual,manual,Stock-based compensation (ASC 718),6950,270859.08,0.00
