contract_id,customer_id,customer_name,tier,period,recognized,deferred,arr
C-sub-8-0,sub-8-0,Mintline,starter,2025-06,2987.50,5975.00,35850.00
C-sub-8-0,sub-8-0,Mintline,starter,2025-07,2987.50,2987.50,35850.00
C-sub-8-0,sub-8-0,Mintline,starter,2025-08,3437.50,0.00,41250.00
C-sub-8-0,sub-8-0,Mintline,starter,2025-09,3437.50,37812.50,41250.00
C-sub-8-0,sub-8-0,Mintline,starter,2025-10,3437.50,34375.00,41250.00
C-sub-8-0,sub-8-0,Mintline,starter,2025-11,3437.50,30937.50,41250.00
C-sub-8-0,sub-8-0,Mintline,starter,2025-12,3437.50,27500.00,41250.00
C-sub-8-0,sub-8-0,Mintline,starter,2026-01,3679.17,25754.17,44150.00
C-sub-8-0,sub-8-0,Mintline,starter,2026-02,3679.17,22075.00,44150.00
C-sub-8-0,sub-8-0,Mintline,starter,2026-03,3679.17,18395.83,44150.00
C-sub-8-0,sub-8-0,Mintline,starter,2026-04,3679.17,14716.67,44150.00
C-sub-8-0,sub-8-0,Mintline,starter,2026-05,3679.17,11037.50,44150.00
C-sub-8-0,sub-8-0,Mintline,starter,2026-06,3679.17,7358.33,44150.00
C-sub-8-0,sub-8-0,Mintline,starter,2026-07,3679.17,3679.17,44150.00
C-sub-8-0,sub-8-0,Mintline,starter,2026-08,3679.17,-0.00,44150.00
C-sub-8-0,sub-8-0,Mintline,starter,2026-09,3679.17,40470.83,44150.00
C-sub-8-0,sub-8-0,Mintline,starter,2026-10,3679.17,36791.67,44150.00
C-sub-8-0,sub-8-0,Mintline,starter,2026-11,3679.17,33112.50,44150.00
C-sub-8-0,sub-8-0,Mintline,starter,2026-12,3679.17,29433.33,44150.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2024-09,68404.17,752445.83,820850.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2024-10,68404.17,684041.67,820850.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2024-11,68404.17,615637.50,820850.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2024-12,68404.17,547233.33,820850.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2025-01,68404.17,478829.17,820850.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2025-02,68404.17,410425.00,820850.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2025-03,68404.17,342020.83,820850.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2025-04,68404.17,273616.67,820850.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2025-05,68404.17,205212.50,820850.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2025-06,68404.17,136808.33,820850.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2025-07,68404.17,68404.17,820850.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2025-08,68404.17,0.00,820850.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2025-09,68404.17,752445.83,820850.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2025-10,82616.67,826166.67,991400.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2025-11,82616.67,743550.00,991400.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2025-12,82616.67,660933.33,991400.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2026-01,88400.00,618800.00,1060800.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2026-02,88400.00,530400.00,1060800.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2026-03,88400.00,442000.00,1060800.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2026-04,88400.00,353600.00,1060800.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2026-05,88400.00,265200.00,1060800.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2026-06,88400.00,176800.00,1060800.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2026-07,88400.00,88400.00,1060800.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2026-08,88400.00,0.00,1060800.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2026-09,88400.00,972400.00,1060800.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2026-10,88400.00,884000.00,1060800.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2026-11,88400.00,795600.00,1060800.00
C-sub-8-1,sub-8-1,Ledgerwise,scale,2026-12,88400.00,707200.00,1060800.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2024-09,4491.67,49408.33,53900.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2024-10,4491.67,44916.67,53900.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2024-11,4491.67,40425.00,53900.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2024-12,4491.67,35933.33,53900.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2025-01,4491.67,31441.67,53900.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2025-02,4491.67,26950.00,53900.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2025-03,4491.67,22458.33,53900.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2025-04,4491.67,17966.67,53900.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2025-05,4491.67,13475.00,53900.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2025-06,4491.67,8983.33,53900.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2025-07,4491.67,4491.67,53900.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2025-08,4491.67,0.00,53900.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2025-09,4491.67,49408.33,53900.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2025-10,4491.67,44916.67,53900.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2025-11,4491.67,40425.00,53900.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2025-12,4491.67,35933.33,53900.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2026-01,4804.17,33629.17,57650.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2026-02,4804.17,28825.00,57650.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2026-03,4804.17,24020.83,57650.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2026-04,4804.17,19216.67,57650.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2026-05,4804.17,14412.50,57650.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2026-06,4804.17,9608.33,57650.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2026-07,4804.17,4804.17,57650.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2026-08,4804.17,0.00,57650.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2026-09,4804.17,52845.83,57650.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2026-10,6020.83,60208.33,72250.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2026-11,6020.83,54187.50,72250.00
C-sub-8-2,sub-8-2,Cardamom Pay,starter,2026-12,6020.83,48166.67,72250.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2024-10,14183.33,156016.67,170200.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2024-11,14183.33,141833.33,170200.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2024-12,14183.33,127650.00,170200.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2025-01,14183.33,113466.67,170200.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2025-02,14183.33,99283.33,170200.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2025-03,14183.33,85100.00,170200.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2025-04,14183.33,70916.67,170200.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2025-05,14183.33,56733.33,170200.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2025-06,14183.33,42550.00,170200.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2025-07,14183.33,28366.67,170200.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2025-08,14183.33,14183.33,170200.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2025-09,15845.83,-0.00,190150.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2025-10,15845.83,174304.17,190150.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2025-11,15845.83,158458.33,190150.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2025-12,15845.83,142612.50,190150.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2026-01,16954.17,135633.33,203450.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2026-02,16954.17,118679.17,203450.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2026-03,16954.17,101725.00,203450.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2026-04,16954.17,84770.83,203450.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2026-05,16954.17,67816.67,203450.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2026-06,21858.33,65575.00,262300.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2026-07,21858.33,43716.67,262300.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2026-08,21858.33,21858.33,262300.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2026-09,21858.33,-0.00,262300.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2026-10,21858.33,240441.67,262300.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2026-11,21858.33,218583.33,262300.00
C-sub-9-0,sub-9-0,Tradewind Capital,growth,2026-12,21858.33,196725.00,262300.00
C-sub-9-1,sub-9-1,Settl,growth,2024-10,16358.33,179941.67,196300.00
C-sub-9-1,sub-9-1,Settl,growth,2024-11,16358.33,163583.33,196300.00
C-sub-9-1,sub-9-1,Settl,growth,2024-12,16358.33,147225.00,196300.00
C-sub-9-1,sub-9-1,Settl,growth,2025-01,16358.33,130866.67,196300.00
C-sub-9-1,sub-9-1,Settl,growth,2025-02,16358.33,114508.33,196300.00
C-sub-9-1,sub-9-1,Settl,growth,2025-03,16358.33,98150.00,196300.00
C-sub-9-1,sub-9-1,Settl,growth,2025-04,16358.33,81791.67,196300.00
C-sub-9-1,sub-9-1,Settl,growth,2025-05,16358.33,65433.33,196300.00
C-sub-9-1,sub-9-1,Settl,growth,2025-06,16358.33,49075.00,196300.00
C-sub-9-1,sub-9-1,Settl,growth,2025-07,16358.33,32716.67,196300.00
C-sub-9-1,sub-9-1,Settl,growth,2025-08,16358.33,16358.33,196300.00
C-sub-9-1,sub-9-1,Settl,growth,2025-09,16358.33,-0.00,196300.00
C-sub-9-1,sub-9-1,Settl,growth,2025-10,16358.33,179941.67,196300.00
C-sub-9-1,sub-9-1,Settl,growth,2025-11,16358.33,163583.33,196300.00
C-sub-9-1,sub-9-1,Settl,growth,2025-12,16358.33,147225.00,196300.00
C-sub-9-1,sub-9-1,Settl,growth,2026-01,17504.17,140033.33,210050.00
C-sub-9-1,sub-9-1,Settl,growth,2026-02,17504.17,122529.17,210050.00
C-sub-9-1,sub-9-1,Settl,growth,2026-03,17504.17,105025.00,210050.00
C-sub-9-1,sub-9-1,Settl,growth,2026-04,17504.17,87520.83,210050.00
C-sub-9-1,sub-9-1,Settl,growth,2026-05,17504.17,70016.67,210050.00
C-sub-9-1,sub-9-1,Settl,growth,2026-06,17504.17,52512.50,210050.00
C-sub-9-1,sub-9-1,Settl,growth,2026-07,17504.17,35008.33,210050.00
C-sub-9-1,sub-9-1,Settl,growth,2026-08,17504.17,17504.17,210050.00
C-sub-9-1,sub-9-1,Settl,growth,2026-09,17504.17,-0.00,210050.00
C-sub-9-1,sub-9-1,Settl,growth,2026-10,17504.17,192545.83,210050.00
C-sub-9-1,sub-9-1,Settl,growth,2026-11,17504.17,175041.67,210050.00
C-sub-9-1,sub-9-1,Settl,growth,2026-12,17504.17,157537.50,210050.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2024-10,5266.67,57933.33,63200.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2024-11,5866.67,58666.67,70400.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2024-12,5866.67,52800.00,70400.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2025-01,5866.67,46933.33,70400.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2025-02,5866.67,41066.67,70400.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2025-03,5866.67,35200.00,70400.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2025-04,5866.67,29333.33,70400.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2025-05,5866.67,23466.67,70400.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2025-06,5866.67,17600.00,70400.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2025-07,5866.67,11733.33,70400.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2025-08,5866.67,5866.67,70400.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2025-09,5866.67,0.00,70400.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2025-10,5866.67,64533.33,70400.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2025-11,5866.67,58666.67,70400.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2025-12,5866.67,52800.00,70400.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2026-01,6279.17,50233.33,75350.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2026-02,6279.17,43954.17,75350.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2026-03,6279.17,37675.00,75350.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2026-04,6279.17,31395.83,75350.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2026-05,6279.17,25116.67,75350.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2026-06,7254.17,21762.50,87050.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2026-07,7254.17,14508.33,87050.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2026-08,7254.17,7254.17,87050.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2026-09,7254.17,0.00,87050.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2026-10,7254.17,79795.83,87050.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2026-11,7254.17,72541.67,87050.00
C-sub-9-2,sub-9-2,Northkey Financial,starter,2026-12,7254.17,65287.50,87050.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2024-11,5641.67,62058.33,67700.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2024-12,5641.67,56416.67,67700.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2025-01,5641.67,50775.00,67700.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2025-02,5641.67,45133.33,67700.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2025-03,5641.67,39491.67,67700.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2025-04,5641.67,33850.00,67700.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2025-05,5641.67,28208.33,67700.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2025-06,5641.67,22566.67,67700.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2025-07,5641.67,16925.00,67700.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2025-08,5641.67,11283.33,67700.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2025-09,5641.67,5641.67,67700.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2025-10,5641.67,0.00,67700.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2025-11,6358.33,69941.67,76300.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2025-12,6358.33,63583.33,76300.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2026-01,6804.17,61237.50,81650.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2026-02,6804.17,54433.33,81650.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2026-03,6804.17,47629.17,81650.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2026-04,6804.17,40825.00,81650.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2026-05,6804.17,34020.83,81650.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2026-06,6804.17,27216.67,81650.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2026-07,6804.17,20412.50,81650.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2026-08,6804.17,13608.33,81650.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2026-09,6804.17,6804.17,81650.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2026-10,6804.17,0.00,81650.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2026-11,6804.17,74845.83,81650.00
C-sub-10-0,sub-10-0,Fathom Treasury,starter,2026-12,6804.17,68041.67,81650.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2024-11,94270.83,1036979.17,1131250.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2024-12,94270.83,942708.33,1131250.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2025-01,94270.83,848437.50,1131250.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2025-02,94270.83,754166.67,1131250.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2025-03,94270.83,659895.83,1131250.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2025-04,94270.83,565625.00,1131250.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2025-05,94270.83,471354.17,1131250.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2025-06,94270.83,377083.33,1131250.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2025-07,94270.83,282812.50,1131250.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2025-08,94270.83,188541.67,1131250.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2025-09,94270.83,94270.83,1131250.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2025-10,94270.83,-0.00,1131250.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2025-11,94270.83,1036979.17,1131250.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2025-12,94270.83,942708.33,1131250.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2026-01,100870.83,907837.50,1210450.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2026-02,100870.83,806966.67,1210450.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2026-03,100870.83,706095.83,1210450.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2026-04,100870.83,605225.00,1210450.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2026-05,100870.83,504354.17,1210450.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2026-06,100870.83,403483.33,1210450.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2026-07,100870.83,302612.50,1210450.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2026-08,100870.83,201741.67,1210450.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2026-09,100870.83,100870.83,1210450.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2026-10,100870.83,-0.00,1210450.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2026-11,100870.83,1109579.17,1210450.00
C-sub-10-1,sub-10-1,Beacon Ledger,scale,2026-12,122062.50,1220625.00,1464750.00
C-sub-10-2,sub-10-2,Vepay,growth,2024-11,13133.33,144466.67,157600.00
C-sub-10-2,sub-10-2,Vepay,growth,2024-12,13133.33,131333.33,157600.00
C-sub-10-2,sub-10-2,Vepay,growth,2025-01,13133.33,118200.00,157600.00
C-sub-10-2,sub-10-2,Vepay,growth,2025-02,13133.33,105066.67,157600.00
C-sub-10-2,sub-10-2,Vepay,growth,2025-03,13133.33,91933.33,157600.00
C-sub-10-2,sub-10-2,Vepay,growth,2025-04,13133.33,78800.00,157600.00
C-sub-10-2,sub-10-2,Vepay,growth,2025-05,14495.83,72479.17,173950.00
C-sub-10-2,sub-10-2,Vepay,growth,2025-06,14495.83,57983.33,173950.00
C-sub-10-2,sub-10-2,Vepay,growth,2025-07,14495.83,43487.50,173950.00
C-sub-10-2,sub-10-2,Vepay,growth,2025-08,14495.83,28991.67,173950.00
C-sub-10-2,sub-10-2,Vepay,growth,2025-09,14495.83,14495.83,173950.00
C-sub-10-2,sub-10-2,Vepay,growth,2025-10,14495.83,-0.00,173950.00
C-sub-10-2,sub-10-2,Vepay,growth,2025-11,14495.83,159454.17,173950.00
C-sub-10-2,sub-10-2,Vepay,growth,2025-12,14495.83,144958.33,173950.00
C-sub-10-2,sub-10-2,Vepay,growth,2026-01,15512.50,139612.50,186150.00
C-sub-10-2,sub-10-2,Vepay,growth,2026-02,15512.50,124100.00,186150.00
C-sub-10-2,sub-10-2,Vepay,growth,2026-03,15512.50,108587.50,186150.00
C-sub-10-2,sub-10-2,Vepay,growth,2026-04,15512.50,93075.00,186150.00
C-sub-10-2,sub-10-2,Vepay,growth,2026-05,15512.50,77562.50,186150.00
C-sub-10-2,sub-10-2,Vepay,growth,2026-06,15512.50,62050.00,186150.00
C-sub-10-2,sub-10-2,Vepay,growth,2026-07,15512.50,46537.50,186150.00
C-sub-10-2,sub-10-2,Vepay,growth,2026-08,15512.50,31025.00,186150.00
C-sub-10-2,sub-10-2,Vepay,growth,2026-09,15512.50,15512.50,186150.00
C-sub-10-2,sub-10-2,Vepay,growth,2026-10,15512.50,-0.00,186150.00
C-sub-10-2,sub-10-2,Vepay,growth,2026-11,15512.50,170637.50,186150.00
C-sub-10-2,sub-10-2,Vepay,growth,2026-12,15512.50,155125.00,186150.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2024-12,10437.50,114812.50,125250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2025-01,10437.50,104375.00,125250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2025-02,10437.50,93937.50,125250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2025-03,10437.50,83500.00,125250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2025-04,10437.50,73062.50,125250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2025-05,10437.50,62625.00,125250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2025-06,10437.50,52187.50,125250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2025-07,10437.50,41750.00,125250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2025-08,10437.50,31312.50,125250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2025-09,10437.50,20875.00,125250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2025-10,10437.50,10437.50,125250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2025-11,10437.50,0.00,125250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2025-12,10437.50,114812.50,125250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2026-01,13308.33,133083.33,159700.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2026-02,11937.50,107437.50,143250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2026-03,11937.50,95500.00,143250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2026-04,11937.50,83562.50,143250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2026-05,11937.50,71625.00,143250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2026-06,11937.50,59687.50,143250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2026-07,11937.50,47750.00,143250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2026-08,11937.50,35812.50,143250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2026-09,11937.50,23875.00,143250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2026-10,11937.50,11937.50,143250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2026-11,11937.50,-0.00,143250.00
C-sub-11-0,sub-11-0,Quorum Capital,growth,2026-12,11937.50,131312.50,143250.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2024-12,18720.83,205929.17,224650.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2025-01,18720.83,187208.33,224650.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2025-02,18720.83,168487.50,224650.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2025-03,18720.83,149766.67,224650.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2025-04,18720.83,131045.83,224650.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2025-05,18720.83,112325.00,224650.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2025-06,18720.83,93604.17,224650.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2025-07,18720.83,74883.33,224650.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2025-08,18720.83,56162.50,224650.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2025-09,18720.83,37441.67,224650.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2025-10,18720.83,18720.83,224650.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2025-11,18720.83,-0.00,224650.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2025-12,18720.83,205929.17,224650.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2026-01,20033.33,200333.33,240400.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2026-02,20033.33,180300.00,240400.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2026-03,20033.33,160266.67,240400.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2026-04,20033.33,140233.33,240400.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2026-05,20033.33,120200.00,240400.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2026-06,20033.33,100166.67,240400.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2026-07,20033.33,80133.33,240400.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2026-08,20033.33,60100.00,240400.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2026-09,20033.33,40066.67,240400.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2026-10,20033.33,20033.33,240400.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2026-11,20033.33,-0.00,240400.00
C-sub-11-1,sub-11-1,Riverton Pay,growth,2026-12,20033.33,220366.67,240400.00
C-sub-11-2,sub-11-2,Standpoint Financial,starter,2024-12,4675.00,51425.00,56100.00
C-sub-11-2,sub-11-2,Standpoint Financial,starter,2025-01,4675.00,46750.00,56100.00
C-sub-11-2,sub-11-2,Standpoint Financial,starter,2025-02,4675.00,42075.00,56100.00
C-sub-11-2,sub-11-2,Standpoint Financial,starter,2025-03,4254.17,34033.33,51050.00
C-sub-11-2,sub-11-2,Standpoint Financial,starter,2025-04,4254.17,29779.17,51050.00
C-sub-11-2,sub-11-2,Standpoint Financial,starter,2025-05,4254.17,25525.00,51050.00
C-sub-11-2,sub-11-2,Standpoint Financial,starter,2025-06,4254.17,21270.83,51050.00
C-sub-11-2,sub-11-2,Standpoint Financial,starter,2025-07,4254.17,17016.67,51050.00
C-sub-11-2,sub-11-2,Standpoint Financial,starter,2025-08,4254.17,12762.50,51050.00
C-sub-11-2,sub-11-2,Standpoint Financial,starter,2025-09,4254.17,8508.33,51050.00
C-sub-11-2,sub-11-2,Standpoint Financial,starter,2025-10,4254.17,4254.17,51050.00
C-sub-11-2,sub-11-2,Standpoint Financial,starter,2025-11,4254.17,-0.00,51050.00
C-sub-11-2,sub-11-2,Standpoint Financial,starter,2025-12,4254.17,46795.83,51050.00
C-sub-11-2,sub-11-2,Standpoint Financial,starter,2026-01,4550.00,45500.00,54600.00
C-sub-11-2,sub-11-2,Standpoint Financial,starter,2026-02,5750.00,51750.00,69000.00
